# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
290 290 0  1858
       21        22 (-0.45252672965585077902,0)
       21       152 (-0.38866029442898181179,0)
       21       222 (-0.67019762601669330415,0)
       22        21 (-0.45252672965585077902,0)
       22        22 (1.7407731982441259078,0)
       22        23 (-0.2501847811577132541,0)
       22       152 (-0.32183347699242065287,0)
       22       174 (-0.71622821043814099973,0)
       23        22 (-0.25018478115771314307,0)
       23        23 (1.7183458553151556014,0)
       23        24 (-0.12166515158905000238,0)
       23       174 (-0.61192525253974272559,0)
       23       237 (-0.73457067002864973038,0)
       24        23 (-0.12166515158905000238,0)
       24        24 (1.7772515608986592106,0)
       24        25 (-0.37375929834696930421,0)
       24       161 (-0.45274562947065999374,0)
       24       237 (-0.82908148149198024335,0)
       25        24 (-0.37375929834696930421,0)
       25        25 (1.7560003836941426858,0)
       25        26 (-0.33171601623666435721,0)
       25       161 (-0.2722832023116009692,0)
       25       182 (-0.77824186679890772211,0)
       26        25 (-0.33171601623666441272,0)
       26        26 (1.9058618373572442373,0)
       26        27 (-0.18042676473100346946,0)
       26       182 (-0.21968808509189191591,0)
       26       269 (-1.1740309712976841894,0)
       27        26 (-0.18042676473100333068,0)
       27        27 (1.6450704865197649518,0)
       27        28 (-0.1451466879159791501,0)
       27       205 (-0.32605865080499513153,0)
       27       257 (-0.5960576053710127109,0)
       27       269 (-0.39738077769677471185,0)
       28        27 (-0.14514668791597917785,0)
       28        28 (1.8002206381060816831,0)
       28        29 (-0.30604585356429647724,0)
       28       162 (-0.39264671700524494957,0)
       28       257 (-0.9563813796205609119,0)
       29         2 (-0.23703847229065214131,0)
       29        28 (-0.30604585356429647724,0)
       29        29 (1.7165365090767232825,0)
       29       162 (-0.48292182894078583555,0)
       29       189 (-0.69053035428098907822,0)
       30         2 (-0.24914809583483793487,0)
       30        30 (1.7046489908947957126,0)
       30        31 (-0.16217712057802799452,0)
       30       146 (-0.14407982696740409545,0)
       30       232 (-0.7543674790291232668,0)
       30       272 (-0.39487646848540236544,0)
       31        30 (-0.16217712057802802228,0)
       31        31 (1.7885564644241411791,0)
       31        32 (-0.37845694598567847233,0)
       31       149 (-0.37142372918421073802,0)
       31       232 (-0.87649866867622394651,0)
       32        31 (-0.37845694598567847233,0)
       32        32 (1.7606357686559934717,0)
       32        33 (-0.19621885647790296425,0)
       32       149 (-0.372294316837471162,0)
       32       202 (-0.81366564935494101185,0)
       33        32 (-0.19621885647790296425,0)
       33        33 (1.7526239120581319497,0)
       33        34 (-0.40385648384759825769,0)
       33       143 (-0.39274682240910863129,0)
       33       202 (-0.75980174932352229078,0)
       34        33 (-0.40385648384759825769,0)
       34        34 (1.7419732060729917755,0)
       34        35 (-0.23690139547551147814,0)
       34       143 (-0.36524611950952529105,0)
       34       188 (-0.73596920724035685968,0)
       35        34 (-0.23690139547551147814,0)
       35        35 (1.7195631032667710869,0)
       35        36 (-0.38014555842806019292,0)
       35       131 (-0.40675482834636295104,0)
       35       188 (-0.69576132101683652031,0)
       36        35 (-0.38014555842806019292,0)
       36        36 (1.7856696603638497756,0)
       36        37 (-0.19303527895667005332,0)
       36       131 (-0.29894271374948006015,0)
       36       219 (-0.91354610922963941366,0)
       37        36 (-0.19303527895667005332,0)
       37        37 (1.6942391762093877983,0)
       37        38 (-0.41078444339784175865,0)
       37       138 (-0.34584674176397844914,0)
       37       201 (-0.10998379160333929261,0)
       37       219 (-0.63458892048755810578,0)
       38        37 (-0.41078444339784175865,0)
       38        38 (1.9071062569635341966,0)
       38        39 (-0.37325792350385694762,0)
       38       201 (-1.1230638900618354903,0)
       39        38 (-0.37325792350385689211,0)
       39        39 (1.6859949288676197021,0)
       39        40 (-0.36920926042039325932,0)
       39       169 (-0.67671949233220018982,0)
       39       201 (-0.26680825261116947189,0)
       40        39 (-0.36920926042039314829,0)
       40        40 (1.6693029234682184025,0)
       40        41 (-0.14124975728110422679,0)
       40       169 (-0.30820260456283754547,0)
       40       245 (-0.85064130120388325995,0)
       41         3 (-0.3821336607378592598,0)
       41        40 (-0.14124975728110422679,0)
