(0,0)
(0,0)
(0,0)
(0,0)
(-1e+30,1.22465e+14)
(-8.09017e+29,5.87785e+29)
(9.00969e+29,4.33884e+29)
(-8.25793e+28,-9.96584e+29)
(-5e+29,-8.66025e+29)
(-8.09017e+29,-5.87785e+29)
(-8.09017e+29,-5.87785e+29)
(-5e+29,-8.66025e+29)
(-8.09017e+29,5.87785e+29)
(-5e+29,-8.66025e+29)
(-8.09017e+29,-5.87785e+29)
(-8.09017e+29,-5.87785e+29)
(-5e+29,-8.66025e+29)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-9.83114e+29,1.82993e+29)
(-9.83114e+29,1.82993e+29)
(-3.74802e+29,9.27105e+29)
(-2.94003e+28,9.99568e+29)
(-6.49673e+28,9.97887e+29)
(4.29735e+29,9.02955e+29)
(8.12034e+29,5.83611e+29)
(9.97055e+29,-7.66929e+28)
(8.24015e+29,-5.66568e+29)
(4.28556e+29,-9.03515e+29)
(-2.98515e+29,-9.54405e+29)
(-9.8506e+29,-1.7221e+29)
(-9.8506e+29,-1.7221e+29)
(-8.09017e+29,-5.87785e+29)
(5.2336e+28,-9.9863e+29)
(5.87785e+29,-8.09017e+29)
(9.3358e+29,-3.58368e+29)
(9.78148e+29,2.07912e+29)
(7.07107e+29,7.07107e+29)
(2.07912e+29,9.78148e+29)
(-3.58368e+29,9.3358e+29)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
