# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
290 290 0  1858
       27        26 (-0.0094190679312678542157,0)
       27        27 (-0.074469972197805142655,0)
       27        28 (-0.0093253908355434896732,0)
       27       205 (-0.018490527332091243051,0)
       27       257 (-0.018840592880305605944,0)
       27       269 (-0.018394393218596972323,0)
       28        27 (-0.0093253908355434896732,0)
       28        28 (-0.063037938104841428899,0)
       28        29 (-0.012732152709980713162,0)
       28       162 (-0.02219357821687722998,0)
       28       257 (-0.018786816342440001287,0)
       29         2 (-0.011238015471691741726,0)
       29        28 (-0.012732152709980713162,0)
       29        29 (-0.069404504856523330236,0)
       29       162 (-0.023464236956569926862,0)
       29       189 (-0.021970099718280955425,0)
       30         2 (-0.010514726567144208613,0)
       30        30 (-0.082767616250563252889,0)
       30        31 (-0.0097770608509189834562,0)
       30       146 (-0.021092020707218443049,0)
       30       232 (-0.020029091096776273362,0)
       30       272 (-0.021354717028505353082,0)
       31        30 (-0.0097770608509189834562,0)
       31        31 (-0.069179875128735815459,0)
       31        32 (-0.014328253251487035186,0)
       31       149 (-0.024812876713448929478,0)
       31       232 (-0.020261684312880869074,0)
       32        31 (-0.014328253251487035186,0)
       32        32 (-0.074031272537319073312,0)
       32        33 (-0.01046129781897765787,0)
       32       149 (-0.026554338449681878787,0)
       32       202 (-0.02268738301717250147,0)
       33        32 (-0.010461297818977659604,0)
       33        33 (-0.075172363864892149943,0)
       33        34 (-0.014923722006499126266,0)
       33       143 (-0.027124884113468417102,0)
       33       202 (-0.022662459925946943501,0)
       34        33 (-0.014923722006499126266,0)
       34        34 (-0.078344132203749194954,0)
       34        35 (-0.011276375620915244508,0)
       34       143 (-0.027895690480959356439,0)
       34       188 (-0.024248344095375476415,0)
       35        34 (-0.011276375620915244508,0)
       35        35 (-0.075648713026921249325,0)
       35        36 (-0.014385762899118624894,0)
       35       131 (-0.026547980892545383624,0)
       35       188 (-0.023438593614341998034,0)
       36        35 (-0.014385762899118624894,0)
       36        36 (-0.069484046595542497959,0)
       36        37 (-0.010228170699569969632,0)
       36       131 (-0.024513852598201289756,0)
       36       219 (-0.020356260398652639698,0)
       37        36 (-0.010228170699569969632,0)
       37        37 (-0.093596191855667726367,0)
       37        38 (-0.012047038978409521301,0)
       37       138 (-0.024522886249854384394,0)
       37       201 (-0.0257165122105773164,0)
       37       219 (-0.021081583717256546784,0)
       38        37 (-0.012047038978409521301,0)
       38        38 (-0.048058574422975133822,0)
       38        39 (-0.011982248233078054284,0)
       38       201 (-0.024029287211487566911,0)
       39        38 (-0.011982248233078054284,0)
       39        39 (-0.085122449213841475113,0)
       39        40 (-0.014027848892514949847,0)
       39       169 (-0.030578976373842693681,0)
       39       201 (-0.028533375714405791179,0)
       40        39 (-0.014027848892514948112,0)
       40        40 (-0.068963311052137835078,0)
       40        41 (-0.0093695404680585077373,0)
       40       169 (-0.025112115058010413271,0)
       40       245 (-0.020453806633553971162,0)
       41         3 (-0.013069720035379024312,0)
       41        40 (-0.009369540468058509472,0)
       41        41 (-0.069558548995499874801,0)
       41       170 (-0.025409734029691440071,0)
       41       245 (-0.021709554462370918293,0)
       42         3 (-0.013130568801141440094,0)
       42        42 (-0.070275006018431257493,0)
       42        43 (-0.00960598981454989162,0)
       42       170 (-0.025531513194665744065,0)
       42       243 (-0.022006934208074195591,0)
       43        42 (-0.00960598981454989162,0)
       43        43 (-0.066127171471113924128,0)
       43        44 (-0.0128063688901483997,0)
       43       167 (-0.023457595921007073914,0)
       43       243 (-0.020257216845408564099,0)
       44        43 (-0.0128063688901483997,0)
       44        44 (-0.065497183980521012092,0)
       44        45 (-0.010032533603256907698,0)
       44       167 (-0.022716058387003607022,0)
       44       200 (-0.01994222310011211502,0)
       45        44 (-0.010032533603256907698,0)
       45        45 (-0.067366601113930169031,0)
       45        46 (-0.013230811960165955732,0)
       45       136 (-0.023650766953708185492,0)
       45       200 (-0.020452488596799132253,0)
       46        45 (-0.013230811960165953997,0)
       46        46 (-0.062963459474450519937,0)
       46        47 (-0.0091588455218103489303,0)
       46       136 (-0.022322884215414912773,0)
       46       250 (-0.018250917777059311176,0)
       47        46 (-0.0091588455218103489303,0)
       47        47 (-0.082468498445338780933,0)
       47        48 (-0.011032596742970406101,0)
       47       137 (-0.02104280695788864064,0)
       47       199 (-0.022291099039111944569,0)
       47       250 (-0.018943150183557442429,0)
       48        47 (-0.011032596742970404366,0)
       48        48 (-0.072155861921457051245,0)
       48        49 (-0.013240290145416947626,0)
       48       166 (-0.02504533421775812993,0)
       48       199 (-0.022837640815311581466,0)
       49        48 (-0.013240290145416944156,0)
       49        49 (-0.06514816334596770786,0)
       49        50 (-0.01000766807049747846,0)
       49       166 (-0.022566413602486387613,0)
       49       252 (-0.019333791527566916713,0)
       50        49 (-0.01000766807049747846,0)
       50        50 (-0.067228113664380959036,0)
       50        51 (-0.014337591312151438602,0)
       50       158 (-0.023606388761692999323,0)
       50       252 (-0.019276465520039039181,0)
       51        50 (-0.014337591312151438602,0)
       51        51 (-0.090603747104813614488,0)
       51        52 (-0.014271112411823166574,0)
       51       158 (-0.031030761140583652813,0)
       51       168 (-0.030964282240255380785,0)
       52        51 (-0.014271112411823166574,0)
       52        52 (-0.068393707524707289536,0)
       52        53 (-0.009240092585781428669,0)
       52       168 (-0.024956761176572219568,0)
       52       244 (-0.019925741350530479928,0)
       53         4 (-0.015215714916729379882,0)
       53        52 (-0.0092400925857814304037,0)
       53        53 (-0.073018823326406578911,0)
       53       155 (-0.027269319077421867725,0)
       53       244 (-0.021293696746473914777,0)
       54         4 (-0.010941275735236757199,0)
       54        54 (-0.057788607461041488489,0)
       54        55 (-0.0093189870583926005809,0)
       54       230 (-0.019575316672128147133,0)
       54       253 (-0.017953027995283990514,0)
       55        54 (-0.0093189870583926005809,0)
       55        55 (-0.07777657702170767684,0)
       55        56 (-0.0096559809833759134567,0)
       55       160 (-0.01991332046908533826,0)
       55       253 (-0.019047275026330440229,0)
       55       280 (-0.01984101348452340513,0)
       56        55 (-0.0096559809833759151915,0)
       56        56 (-0.055001116279957018573,0)
       56        57 (-0.010159557462706319056,0)
       56       268 (-0.017844577156602602769,0)
       56       280 (-0.017341000677272191965,0)
       57        56 (-0.010159557462706319056,0)
       57        57 (-0.065595262611020249688,0)
       57        58 (-0.013098768944651029492,0)
       57       165 (-0.022638073842803807523,0)
       57       268 (-0.019698862360859097087,0)
       58        57 (-0.013098768944651031226,0)
       58        58 (-0.086426292978512869736,0)
       58        59 (-0.015775277734695222071,0)
       58       134 (-0.030114377544605407111,0)
       58       165 (-0.027437868754561212797,0)
       59        58 (-0.015775277734695222071,0)
       59        59 (-0.075480288709937032321,0)
       59        60 (-0.011390202327611193694,0)
       59       134 (-0.026349942027357329405,0)
       59       208 (-0.021964866620273307968,0)
       60        59 (-0.011390202327611193694,0)
       60        60 (-0.090999532146755601758,0)
       60        61 (-0.011125797356759734372,0)
       60       133 (-0.022983766389006878017,0)
       60       208 (-0.022958045657721776189,0)
       60       231 (-0.022541720415656017751,0)
       61        60 (-0.011125797356759736106,0)
       61        61 (-0.072528609644704228332,0)
       61        62 (-0.015287389351735947846,0)
       61       153 (-0.025138507465592381529,0)
       61       231 (-0.02097691547061616632,0)
       62        61 (-0.015287389351735947846,0)
       62        62 (-0.071580748110858155586,0)
       62        63 (-0.0095344467186022716781,0)
       62       153 (-0.02625592733682680785,0)
       62       217 (-0.020502984703693133417,0)
       63        62 (-0.0095344467186022716781,0)
       63        63 (-0.060693257791818118474,0)
       63        64 (-0.011640447927354510838,0)
       63       204 (-0.020812182177306789294,0)
       63       217 (-0.01870618096855454493,0)
       64        63 (-0.011640447927354510838,0)
       64        64 (-0.077181252826614116236,0)
       64        65 (-0.015525935972941783819,0)
       64       140 (-0.026950178485952554219,0)
       64       204 (-0.023064690440365277768,0)
       65         1 (-0.01222943426156110347,0)
       65        64 (-0.015525935972941783819,0)
       65        65 (-0.087030954478304584088,0)
       65       140 (-0.031286042977591195513,0)
       65       218 (-0.027989541266210515164,0)
       66         5 (-0.0069144725118155687255,0)
       66         6 (-0.0073818160278669303631,0)
       66        66 (-0.04206442948299861373,0)
       66       255 (-0.013650398713632378236,0)
       66       274 (-0.014117742229683736405,0)
       67         5 (-0.0059156483056794755687,0)
       67        13 (-0.0074401363561044575254,0)
       67        67 (-0.054484803376874696434,0)
       67       171 (-0.01388661702665341946,0)
       67       220 (-0.014698447694259937635,0)
       67       265 (-0.012543953994177407113,0)
       68         6 (-0.0074057908845298050723,0)
       68        68 (-0.04438230740272522401,0)
       68        69 (-0.0078432615921225183608,0)
       68       256 (-0.0147853628168328078,0)
       68       262 (-0.014347892109240097114,0)
       69        68 (-0.0078432615921225166261,0)
       69        69 (-0.031864812511357559766,0)
       69        70 (-0.0080891446635562701956,0)
       69       256 (-0.015932406255678783352,0)
       70        69 (-0.0080891446635562701956,0)
       70        70 (-0.084931862215420816931,0)
       70        71 (-0.0088557384477105389325,0)
       70       207 (-0.015624365126893063199,0)
       70       226 (-0.017775918587277686478,0)
       70       251 (-0.018752421317261080275,0)
       70       256 (-0.015834274072722191729,0)
       71        70 (-0.0088557384477105389325,0)
       71        71 (-0.043267229156860848027,0)
       71        72 (-0.006253879812474031144,0)
       71       251 (-0.015379734765956394604,0)
       71       281 (-0.012777876130719881612,0)
       72         7 (-0.010638766880019804445,0)
       72        71 (-0.0062538798124740302767,0)
       72        72 (-0.070372973694751483897,0)
       72       194 (-0.018293840154881911564,0)
       72       206 (-0.020998548346610780568,0)
       72       281 (-0.014187938500764963115,0)
       73         7 (-0.0091801676339806053545,0)
       73        73 (-0.046587303026506460268,0)
       73        74 (-0.0070552393653873441207,0)
       73       206 (-0.016238412147865886881,0)
       73       246 (-0.014113483879272623045,0)
       74        73 (-0.0070552393653873441207,0)
       74        74 (-0.051131337854811137467,0)
       74        75 (-0.010173478000637514035,0)
       74       151 (-0.018510429562018232419,0)
       74       246 (-0.015392190926768059903,0)
       75         8 (-0.00610388420463125244,0)
       75        74 (-0.010173478000637514035,0)
       75        75 (-0.049958985435497711702,0)
       75       151 (-0.018875608513117606013,0)
       75       221 (-0.014806014717111341816,0)
       76         8 (-0.0018458076917832401571,0)
       76         9 (-0.0018458076823401430282,0)
       76        76 (-0.007383230748246763335,0)
       76       242 (-0.0036916153741233825349,0)
       77        10 (-0.0062081528199435086907,0)
       77        77 (-0.038175321035987433427,0)
       77        78 (-0.0047369819608285386112,0)
       77       172 (-0.0092223692833460820667,0)
       77       178 (-0.0098652912346476381161,0)
       77       261 (-0.0081425257372216702789,0)
       78        11 (-0.0068616295526930581525,0)
       78        77 (-0.0047369819608285386112,0)
       78        78 (-0.040402861774913381709,0)
       78       163 (-0.011055350559629445462,0)
       78       172 (-0.0091460803278272488626,0)
       78       238 (-0.00860281937393510103,0)
       79        11 (-0.0049744811430170107758,0)
       79        16 (-0.0043378697867364878621,0)
       79        79 (-0.026952220304655782196,0)
       79       163 (-0.0091382403655914032359,0)
       79       186 (-0.0085016290093108785875,0)
       80        12 (-0.0045235686838232076409,0)
       80        17 (-0.012890915552865402083,0)
       80        80 (-0.079671391605308755635,0)
       80        81 (-0.0086631034762157561879,0)
       80       150 (-0.018281676773573223016,0)
       80       175 (-0.017230192255225887377,0)
       80       288 (-0.018081934863605278463,0)
       81        80 (-0.0086631034762157561879,0)
       81        81 (-0.046332727450585434181,0)
       81        82 (-0.0084962888240865501455,0)
       81       241 (-0.014503260249076962637,0)
       81       288 (-0.014670074901206170415,0)
       82        81 (-0.0084962888240865484107,0)
       82        82 (-0.067362100350264506043,0)
       82        83 (-0.014208870279767478462,0)
       82       157 (-0.025184761351045716754,0)
       82       241 (-0.019472179895364784968,0)
       83        82 (-0.014208870279767478462,0)
       83        83 (-0.066045247858391858964,0)
       83        84 (-0.0076236439159259004883,0)
       83       157 (-0.025398980013270032463,0)
       83       273 (-0.01881375364942845102,0)
       84        83 (-0.0076236439159259004883,0)
       84        84 (-0.061366290361339385917,0)
       84        85 (-0.012552009936012690355,0)
       84       164 (-0.023059501264743802879,0)
       84       273 (-0.018131135244657009542,0)
       85        84 (-0.012552009936012690355,0)
       85        85 (-0.058228861089912459237,0)
       85        86 (-0.0071188619569134718376,0)
       85       164 (-0.021995568588042760383,0)
       85       284 (-0.016562420608943539263,0)
       86        13 (-0.010925292246417537059,0)
       86        85 (-0.007118861956913472705,0)
       86        86 (-0.051454969821834103949,0)
       86       214 (-0.018608622954003582739,0)
       86       284 (-0.014802192664499518385,0)
       87        87 (-0.10915358928455182186,0)
       87       176 (-0.017682599492394035501,0)
       87       177 (-0.020767435163284591465,0)
       87       179 (-0.016126759986597297841,0)
       87       192 (-0.019227103877535511867,0)
       87       228 (-0.018850840305605531116,0)
       87       247 (-0.016498850459134871416,0)
       88        88 (-0.068275712337675778518,0)
       88       180 (-0.012217579728460995631,0)
       88       184 (-0.012498227031238078738,0)
       88       185 (-0.0094220494091388252988,0)
       88       248 (-0.0098505421384740832202,0)
       88       275 (-0.0097843132315686212608,0)
       88       276 (-0.014503000798795184778,0)
       89        89 (-0.095563377485239742182,0)
       89       158 (-0.020909540367803916561,0)
       89       168 (-0.023304957215595032555,0)
       89       210 (-0.02028803228548490753,0)
       89       263 (-0.015574663813638957299,0)
       89       286 (-0.01548618380271694385,0)
       90        90 (-0.12481812894469479502,0)
       90       145 (-0.022272966888663744967,0)
       90       159 (-0.019460858110627574091,0)
       90       213 (-0.024970857602060463065,0)
       90       215 (-0.019794883779611562036,0)
       90       236 (-0.01764332309067537935,0)
       90       259 (-0.020675239473056078454,0)
       91        91 (-0.064849229965976334933,0)
       91       173 (-0.012784580206010334041,0)
       91       181 (-0.012497706515828269774,0)
       91       190 (-0.013917938479473574917,0)
       91       254 (-0.014704861528654272762,0)
       91       258 (-0.010944143236009895581,0)
       92        92 (-0.097762405391339457505,0)
       92       144 (-0.016954900487145214971,0)
       92       152 (-0.018168424344266680126,0)
       92       203 (-0.017094803272379617554,0)
       92       239 (-0.015415947892268480612,0)
       92       249 (-0.013617975079023438012,0)
       92       282 (-0.016510354316256040108,0)
       93        93 (-0.10185789991248389574,0)
       93       145 (-0.017290919142685608201,0)
       93       153 (-0.017903196979082457163,0)
       93       209 (-0.015734833834473896386,0)
       93       233 (-0.017549066457419458531,0)
       93       283 (-0.01678020257353925529,0)
       93       285 (-0.016599680925283234051,0)
       94        94 (-0.13828480453301777997,0)
       94       146 (-0.02062649095068286309,0)
       94       149 (-0.02498962517321286908,0)
       94       196 (-0.020923736616104325614,0)
       94       198 (-0.018722437633795892264,0)
       94       232 (-0.02272093420059375507,0)
       94       270 (-0.015204312462165608943,0)
       94       278 (-0.015097267496462479786,0)
       95        95 (-0.14518198208144397765,0)
       95       128 (-0.02778412029318656426,0)
       95       155 (-0.02355176293927059572,0)
       95       157 (-0.030156235090124054038,0)
       95       224 (-0.018882993011327356414,0)
       95       229 (-0.026189936214673768811,0)
       95       266 (-0.018616934532861669632,0)
       96        96 (-0.14186085592018288226,0)
       96       131 (-0.024113734969523945018,0)
       96       143 (-0.026284194491190390752,0)
       96       148 (-0.014453935197428637027,0)
       96       156 (-0.01980317454891829948,0)
       96       173 (-0.02076864965432205154,0)
       96       188 (-0.024768875690215873264,0)
       96       289 (-0.011668291368583712936,0)
       97        97 (-0.22674912369032623749,0)
       97       128 (-0.031652802978288069324,0)
       97       129 (-0.026665561958362154343,0)
       97       132 (-0.030220677837666472254,0)
       97       135 (-0.024835519070846447109,0)
       97       160 (-0.0266650018669355518,0)
       97       164 (-0.033519346095852720069,0)
       97       223 (-0.025203221668182694548,0)
       97       224 (-0.02798699221419214192,0)
       98        98 (-0.17678753133920310781,0)
       98       132 (-0.023872662421315488795,0)
       98       134 (-0.025611084019742144657,0)
       98       154 (-0.02331025641422513478,0)
       98       165 (-0.022335018119085774113,0)
       98       214 (-0.02625594093311223523,0)
       98       216 (-0.022632129124589082936,0)
       98       223 (-0.017170677492814451215,0)
       98       290 (-0.015599762814318796078,0)
       99        99 (-0.11684879283773796921,0)
       99       130 (-0.016919093377575723791,0)
       99       161 (-0.02302481163243975254,0)
       99       182 (-0.020200621352451385987,0)
       99       197 (-0.020523029271033818577,0)
       99       235 (-0.021304681688841878295,0)
       99       287 (-0.014876555515395420426,0)
      100       100 (-0.099689298240992277322,0)
      100       139 (-0.014574842121498381847,0)
      100       141 (-0.013523508693565000627,0)
      100       172 (-0.016679537011856128415,0)
      100       179 (-0.01395466321951850143,0)
      100       211 (-0.014038091627587345744,0)
      100       227 (-0.010720225616718910208,0)
      100       228 (-0.016198429950248043746,0)
      101       101 (-0.11300110100651948597,0)
      101       137 (-0.018313625832983460029,0)
      101       142 (-0.017114056950486906949,0)
      101       166 (-0.015745958368897170626,0)
      101       180 (-0.017863330172678028307,0)
      101       183 (-0.013959821875634235988,0)
      101       199 (-0.01899221265907674594,0)
      101       271 (-0.011012095146762946804,0)
      102       102 (-0.13056083116485575624,0)
      102       138 (-0.022849880371971408033,0)
      102       169 (-0.023345515217290745136,0)
      102       176 (-0.020350423445534601696,0)
      102       190 (-0.022974460357385036863,0)
      102       201 (-0.021955531779508243029,0)
      102       247 (-0.019085019993165735358,0)
      103       103 (-0.11588229817378031816,0)
      103       136 (-0.021946335319429709221,0)
      103       167 (-0.022241379092219241281,0)
      103       177 (-0.019121564948598956946,0)
      103       184 (-0.018350458806795439531,0)
      103       200 (-0.020469125331495755665,0)
      103       267 (-0.013753434675241215518,0)
      104       104 (-0.10224986809330344206,0)
      104       154 (-0.015823952500419322803,0)
      104       171 (-0.018846228754046866205,0)
      104       209 (-0.020191119781152337687,0)
      104       216 (-0.014687388592481954996,0)
      104       220 (-0.016246425673017435287,0)
      104       264 (-0.016454752792185542432,0)
      105       105 (-0.13809097129570147011,0)
      105       146 (-0.021945161561603900024,0)
      105       147 (-0.019724231413064667595,0)
      105       189 (-0.016989187126829362329,0)
      105       194 (-0.022333006195407748007,0)
      105       198 (-0.021498895257248292617,0)
      105       272 (-0.020951502080881513612,0)
      105       279 (-0.014648987660666008478,0)
      106       106 (-0.13731560304918985493,0)
      106       143 (-0.026480479965540613951,0)
      106       149 (-0.02276810719992192894,0)
      106       156 (-0.024472606465334903469,0)
      106       191 (-0.019409214359132391514,0)
      106       196 (-0.020600344718821276407,0)
      106       202 (-0.02358485034043874759,0)
      107       107 (-0.080317114134783360035,0)
      107       139 (-0.011820217283553870538,0)
      107       142 (-0.013905507847492754037,0)
      107       163 (-0.0092629510506517243051,0)
      107       185 (-0.011865042952573571361,0)
      107       186 (-0.011174572643392581203,0)
      107       238 (-0.0098033208218123880223,0)
      107       248 (-0.012485501535306472304,0)
      108       108 (-0.090433244376058430358,0)
      108       151 (-0.017170775031879637051,0)
      108       187 (-0.011505144698842032988,0)
      108       191 (-0.015661205894983119824,0)
      108       196 (-0.016540702457307557283,0)
      108       221 (-0.014194074826041989251,0)
      108       270 (-0.015361341467004104369,0)
      109       109 (-0.082275286428067279099,0)
      109       141 (-0.013506240986132156054,0)
      109       148 (-0.012037558379250776902,0)
      109       178 (-0.0088879722707118254121,0)
      109       181 (-0.015131286981844290634,0)
      109       240 (-0.010110127700240658863,0)
      109       258 (-0.013286584535585847094,0)
      109       261 (-0.0093155155743017345471,0)
      110       110 (-0.10834915551803196709,0)
      110       158 (-0.020730773174085302679,0)
      110       166 (-0.015406426394570595789,0)
      110       183 (-0.011477333240762329497,0)
      110       234 (-0.01276486849108534119,0)
      110       252 (-0.020225217408474528702,0)
      110       263 (-0.016728273017646438231,0)
      110       271 (-0.011016263791407437944,0)
      111       111 (-0.11260054343860487203,0)
      111       152 (-0.020674919539344627922,0)
      111       159 (-0.018491964423044814081,0)
      111       195 (-0.017133387756913004418,0)
      111       215 (-0.018320511751310275539,0)
      111       222 (-0.019772957477396151116,0)
      111       239 (-0.018206802490596009358,0)
      112       112 (-0.081580301335215404945,0)
      112       153 (-0.01673037690272658265,0)
      112       204 (-0.016531353545614448086,0)
      112       213 (-0.016623022978566676794,0)
      112       217 (-0.015584216514795742187,0)
      112       233 (-0.016111331393511958698,0)
      113       113 (-0.095142010117253136836,0)
      113       169 (-0.017844489499348491213,0)
      113       170 (-0.021437792616002149249,0)
      113       176 (-0.017498087256885903884,0)
      113       192 (-0.019431291743543615408,0)
      113       245 (-0.018930349001472987491,0)
      114       114 (-0.10045737570252544213,0)
      114       167 (-0.020265849284066262542,0)
      114       170 (-0.020761140539590862419,0)
      114       177 (-0.020709007479766353144,0)
      114       192 (-0.020221273748584824015,0)
      114       243 (-0.018500104650517164295,0)
      115       115 (-0.10665661890273611667,0)
      115       144 (-0.016403005802614733372,0)
      115       159 (-0.017607894005810670324,0)
      115       212 (-0.01386302908511398424,0)
      115       236 (-0.014507819330793791587,0)
      115       249 (-0.015734083983147694602,0)
      115       255 (-0.017077551489623164771,0)
      115       260 (-0.011463235205632076041,0)
      116       116 (-0.10021505743728408022,0)
      116       147 (-0.018475395843220606545,0)
      116       162 (-0.019897173281412595253,0)
      116       205 (-0.01571186377425885794,0)
      116       226 (-0.015883258770147175992,0)
      116       251 (-0.014498491662970600796,0)
      116       257 (-0.015748874105274271451,0)
      117       117 (-0.10417115338221379084,0)
      117       161 (-0.019975636825080717029,0)
      117       174 (-0.016048032623620544362,0)
      117       203 (-0.016061907242405637497,0)
      117       235 (-0.020050793917764500596,0)
      117       237 (-0.017316120491728703712,0)
      117       282 (-0.014718662281613691112,0)
      118       118 (-0.11019747335439315783,0)
      118       155 (-0.023415901652433769586,0)
      118       168 (-0.021056934335882810522,0)
      118       210 (-0.022450275946437170393,0)
      118       229 (-0.02309957783810597659,0)
      118       244 (-0.020174783581533444615,0)
      119       119 (-0.049739891097145196019,0)
      119       175 (-0.011059346444662677619,0)
      119       193 (-0.0084312931350796066488,0)
      119       234 (-0.0084288702983051667916,0)
      119       263 (-0.01013360273261092355,0)
      119       286 (-0.011686778486486828349,0)
      120       120 (-0.051303089610463356585,0)
      120       184 (-0.010985139214858717291,0)
      120       211 (-0.0098178706466071873071,0)
      120       228 (-0.0098889880406057215079,0)
      120       267 (-0.010886787045684104269,0)
