# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
290 290 0  1858
       72        71 (0,0)
       72        72 (0,0)
       72       194 (0,0)
       72       206 (0,0)
       72       281 (0,0)
       73         7 (0,0)
       73        73 (0,0)
       73        74 (0,0)
       73       206 (0,0)
       73       246 (0,0)
       74        73 (0,0)
       74        74 (0,0)
       74        75 (0,0)
       74       151 (0,0)
       74       246 (0,0)
       75         8 (0,0)
       75        74 (0,0)
       75        75 (0,0)
       75       151 (0,0)
       75       221 (0,0)
       76         8 (0,0)
       76         9 (0,0)
       76        76 (0,0)
       76       242 (0,0)
       77        10 (0,0)
       77        77 (0,0)
       77        78 (0,0)
       77       172 (0,0)
       77       178 (0,0)
       77       261 (0,0)
       78        11 (0,0)
       78        77 (0,0)
       78        78 (0,0)
       78       163 (0,0)
       78       172 (0,0)
       78       238 (0,0)
       79        11 (0,0)
       79        16 (0,0)
       79        79 (0,0)
       79       163 (0,0)
       79       186 (0,0)
       80        12 (0,0)
       80        17 (0,0)
       80        80 (0,0)
       80        81 (0,0)
       80       150 (0,0)
       80       175 (0,0)
       80       288 (0,0)
       81        80 (0,0)
       81        81 (0,0)
       81        82 (0,0)
       81       241 (0,0)
       81       288 (0,0)
       82        81 (0,0)
       82        82 (0,0)
       82        83 (0,0)
       82       157 (0,0)
       82       241 (0,0)
       83        82 (0,0)
       83        83 (0,0)
       83        84 (0,0)
       83       157 (0,0)
       83       273 (0,0)
       84        83 (0,0)
       84        84 (0,0)
       84        85 (0,0)
       84       164 (0,0)
       84       273 (0,0)
       85        84 (0,0)
       85        85 (0,0)
       85        86 (0,0)
       85       164 (0,0)
       85       284 (0,0)
       86        13 (0,0)
       86        85 (0,0)
       86        86 (0,0)
       86       214 (0,0)
       86       284 (0,0)
       87        87 (0,0)
       87       176 (0,0)
       87       177 (0,0)
       87       179 (0,0)
       87       192 (0,0)
       87       228 (0,0)
       87       247 (0,0)
       88        88 (0,0)
       88       180 (0,0)
       88       184 (0,0)
       88       185 (0,0)
       88       248 (0,0)
       88       275 (0,0)
       88       276 (0,0)
       89        89 (0,0)
       89       158 (0,0)
       89       168 (0,0)
       89       210 (0,0)
       89       263 (0,0)
       89       286 (0,0)
       90        90 (0,0)
       90       145 (0,0)
       90       159 (0,0)
       90       213 (0,0)
       90       215 (0,0)
       90       236 (0,0)
       90       259 (0,0)
       91        91 (0,0)
       91       173 (0,0)
       91       181 (0,0)
       91       190 (0,0)
       91       254 (0,0)
       91       258 (0,0)
       92        92 (0,0)
       92       144 (0,0)
       92       152 (0,0)
       92       203 (0,0)
       92       239 (0,0)
       92       249 (0,0)
       92       282 (0,0)
       93        93 (0,0)
       93       145 (0,0)
       93       153 (0,0)
       93       209 (0,0)
       93       233 (0,0)
       93       283 (0,0)
       93       285 (0,0)
       94        94 (0,0)
       94       146 (0,0)
       94       149 (0,0)
       94       196 (0,0)
       94       198 (0,0)
       94       232 (0,0)
       94       270 (0,0)
       94       278 (0,0)
       95        95 (0,0)
       95       128 (0,0)
       95       155 (0,0)
       95       157 (0,0)
       95       224 (0,0)
       95       229 (0,0)
       95       266 (0,0)
       96        96 (0,0)
       96       131 (0,0)
       96       143 (0,0)
       96       148 (0,0)
       96       156 (0,0)
       96       173 (0,0)
       96       188 (0,0)
       96       289 (0,0)
       97        97 (0,0)
       97       128 (0,0)
       97       129 (0,0)
       97       132 (0,0)
       97       135 (0,0)
       97       160 (0,0)
       97       164 (0,0)
       97       223 (0,0)
       97       224 (0,0)
       98        98 (0,0)
       98       132 (0,0)
       98       134 (0,0)
       98       154 (0,0)
       98       165 (0,0)
       98       214 (0,0)
       98       216 (0,0)
       98       223 (0,0)
       98       290 (0,0)
       99        99 (0,0)
       99       130 (0,0)
       99       161 (0,0)
       99       182 (0,0)
       99       197 (0,0)
       99       235 (0,0)
       99       287 (0,0)
      100       100 (0,0)
      100       139 (0,0)
      100       141 (0,0)
      100       172 (0,0)
      100       179 (0,0)
      100       211 (0,0)
      100       227 (0,0)
      100       228 (0,0)
      101       101 (0,0)
      101       137 (0,0)
      101       142 (0,0)
      101       166 (0,0)
      101       180 (0,0)
      101       183 (0,0)
      101       199 (0,0)
      101       271 (0,0)
      102       102 (0,0)
      102       138 (0,0)
      102       169 (0,0)
      102       176 (0,0)
      102       190 (0,0)
      102       201 (0,0)
      102       247 (0,0)
      103       103 (0,0)
      103       136 (0,0)
      103       167 (0,0)
      103       177 (0,0)
      103       184 (0,0)
      103       200 (0,0)
      103       267 (0,0)
      104       104 (0,0)
      104       154 (0,0)
      104       171 (0,0)
      104       209 (0,0)
      104       216 (0,0)
      104       220 (0,0)
      104       264 (0,0)
      105       105 (0,0)
      105       146 (0,0)
      105       147 (0,0)
      105       189 (0,0)
      105       194 (0,0)
      105       198 (0,0)
      105       272 (0,0)
      105       279 (0,0)
      106       106 (0,0)
      106       143 (0,0)
      106       149 (0,0)
      106       156 (0,0)
      106       191 (0,0)
      106       196 (0,0)
      106       202 (0,0)
      107       107 (0,0)
      107       139 (0,0)
      107       142 (0,0)
      107       163 (0,0)
      107       185 (0,0)
      107       186 (0,0)
      107       238 (0,0)
      107       248 (0,0)
      108       108 (0,0)
      108       151 (0,0)
      108       187 (0,0)
      108       191 (0,0)
      108       196 (0,0)
      108       221 (0,0)
      108       270 (0,0)
      109       109 (0,0)
      109       141 (0,0)
      109       148 (0,0)
      109       178 (0,0)
      109       181 (0,0)
      109       240 (0,0)
      109       258 (0,0)
      109       261 (0,0)
      110       110 (0,0)
      110       158 (0,0)
      110       166 (0,0)
      110       183 (0,0)
      110       234 (0,0)
      110       252 (0,0)
      110       263 (0,0)
      110       271 (0,0)
      111       111 (0,0)
      111       152 (0,0)
      111       159 (0,0)
      111       195 (0,0)
      111       215 (0,0)
      111       222 (0,0)
      111       239 (0,0)
      112       112 (0,0)
      112       153 (0,0)
      112       204 (0,0)
      112       213 (0,0)
      112       217 (0,0)
      112       233 (0,0)
      113       113 (0,0)
      113       169 (0,0)
      113       170 (0,0)
      113       176 (0,0)
      113       192 (0,0)
      113       245 (0,0)
      114       114 (0,0)
      114       167 (0,0)
      114       170 (0,0)
      114       177 (0,0)
      114       192 (0,0)
      114       243 (0,0)
      115       115 (0,0)
      115       144 (0,0)
      115       159 (0,0)
      115       212 (0,0)
      115       236 (0,0)
      115       249 (0,0)
      115       255 (0,0)
      115       260 (0,0)
      116       116 (0,0)
      116       147 (0,0)
      116       162 (0,0)
      116       205 (0,0)
      116       226 (0,0)
      116       251 (0,0)
      116       257 (0,0)
      117       117 (0,0)
      117       161 (0,0)
      117       174 (0,0)
      117       203 (0,0)
      117       235 (0,0)
      117       237 (0,0)
      117       282 (0,0)
      118       118 (0,0)
      118       155 (0,0)
      118       168 (0,0)
      118       210 (0,0)
      118       229 (0,0)
      118       244 (0,0)
      119       119 (0,0)
      119       175 (0,0)
      119       193 (0,0)
      119       234 (0,0)
      119       263 (0,0)
      119       286 (0,0)
      120       120 (0,0)
      120       184 (0,0)
      120       211 (0,0)
      120       228 (0,0)
      120       267 (0,0)
      120       275 (0,0)
      121       121 (0,0)
      121       179 (0,0)
      121       181 (0,0)
      121       190 (0,0)
      121       227 (0,0)
      121       247 (0,0)
      122       122 (0,0)
      122       150 (0,0)
      122       157 (0,0)
      122       210 (0,0)
      122       229 (0,0)
      122       241 (0,0)
      122       288 (0,0)
      123       123 (0,0)
      123       182 (0,0)
      123       205 (0,0)
      123       207 (0,0)
      123       226 (0,0)
      123       269 (0,0)
      123       287 (0,0)
      124       124 (0,0)
      124       195 (0,0)
      124       215 (0,0)
      124       218 (0,0)
      124       259 (0,0)
      124       277 (0,0)
      125       125 (0,0)
      125       151 (0,0)
      125       194 (0,0)
      125       198 (0,0)
      125       206 (0,0)
      125       246 (0,0)
      125       278 (0,0)
      126       126 (0,0)
      126       145 (0,0)
      126       171 (0,0)
      126       212 (0,0)
      126       260 (0,0)
      126       265 (0,0)
      126       285 (0,0)
      127       127 (0,0)
      127       144 (0,0)
      127       197 (0,0)
      127       203 (0,0)
      127       235 (0,0)
      127       274 (0,0)
      128        95 (0,0)
      128        97 (0,0)
      128       128 (0,0)
      128       157 (0,0)
      128       164 (0,0)
      128       224 (0,0)
      128       273 (0,0)
      129        97 (0,0)
      129       129 (0,0)
      129       160 (0,0)
      129       224 (0,0)
      129       230 (0,0)
      129       253 (0,0)
      129       266 (0,0)
      130        99 (0,0)
      130       130 (0,0)
      130       197 (0,0)
      130       207 (0,0)
      130       256 (0,0)
      130       262 (0,0)
      130       287 (0,0)
      131        35 (0,0)
      131        36 (0,0)
      131        96 (0,0)
      131       131 (0,0)
      131       173 (0,0)
      131       188 (0,0)
      131       219 (0,0)
      131       254 (0,0)
      132        97 (0,0)
      132        98 (0,0)
      132       132 (0,0)
      132       164 (0,0)
      132       214 (0,0)
      132       223 (0,0)
      132       284 (0,0)
      133        60 (0,0)
      133       133 (0,0)
      133       208 (0,0)
      133       209 (0,0)
      133       231 (0,0)
      133       264 (0,0)
      133       283 (0,0)
      134        58 (0,0)
      134        59 (0,0)
      134        98 (0,0)
      134       134 (0,0)
      134       165 (0,0)
      134       208 (0,0)
      134       216 (0,0)
      134       264 (0,0)
      135        97 (0,0)
      135       135 (0,0)
      135       160 (0,0)
      135       223 (0,0)
      135       268 (0,0)
      135       280 (0,0)
      135       290 (0,0)
      136        45 (0,0)
      136        46 (0,0)
      136       103 (0,0)
      136       136 (0,0)
      136       184 (0,0)
      136       200 (0,0)
      136       250 (0,0)
      136       276 (0,0)
      137        47 (0,0)
      137       101 (0,0)
      137       137 (0,0)
      137       180 (0,0)
      137       199 (0,0)
      137       250 (0,0)
      137       276 (0,0)
      138        37 (0,0)
      138       102 (0,0)
      138       138 (0,0)
      138       190 (0,0)
      138       201 (0,0)
      138       219 (0,0)
      138       254 (0,0)
      139       100 (0,0)
      139       107 (0,0)
      139       139 (0,0)
      139       172 (0,0)
      139       185 (0,0)
      139       211 (0,0)
      139       238 (0,0)
      140        64 (0,0)
      140        65 (0,0)
      140       140 (0,0)
      140       204 (0,0)
      140       213 (0,0)
      140       218 (0,0)
      140       259 (0,0)
      141       100 (0,0)
      141       109 (0,0)
      141       141 (0,0)
      141       172 (0,0)
      141       181 (0,0)
      141       227 (0,0)
      141       261 (0,0)
      142        16 (0,0)
      142       101 (0,0)
      142       107 (0,0)
      142       142 (0,0)
      142       180 (0,0)
      142       183 (0,0)
      142       186 (0,0)
      142       248 (0,0)
      143        33 (0,0)
      143        34 (0,0)
      143        96 (0,0)
      143       106 (0,0)
      143       143 (0,0)
      143       156 (0,0)
      143       188 (0,0)
      143       202 (0,0)
      144        92 (0,0)
      144       115 (0,0)
      144       127 (0,0)
      144       144 (0,0)
      144       203 (0,0)
      144       249 (0,0)
      144       255 (0,0)
      144       274 (0,0)
      145        90 (0,0)
      145        93 (0,0)
      145       126 (0,0)
      145       145 (0,0)
      145       213 (0,0)
      145       233 (0,0)
      145       236 (0,0)
      145       260 (0,0)
      145       285 (0,0)
      146        30 (0,0)
      146        94 (0,0)
      146       105 (0,0)
      146       146 (0,0)
      146       198 (0,0)
      146       232 (0,0)
      146       272 (0,0)
      147       105 (0,0)
      147       116 (0,0)
      147       147 (0,0)
      147       162 (0,0)
      147       194 (0,0)
      147       251 (0,0)
      147       279 (0,0)
      147       281 (0,0)
      148        96 (0,0)
      148       109 (0,0)
      148       148 (0,0)
      148       173 (0,0)
      148       225 (0,0)
      148       240 (0,0)
      148       258 (0,0)
      148       289 (0,0)
      149        31 (0,0)
      149        32 (0,0)
      149        94 (0,0)
      149       106 (0,0)
      149       149 (0,0)
      149       196 (0,0)
      149       202 (0,0)
      149       232 (0,0)
      150        80 (0,0)
      150       122 (0,0)
      150       150 (0,0)
      150       175 (0,0)
      150       210 (0,0)
      150       286 (0,0)
      150       288 (0,0)
      151        74 (0,0)
      151        75 (0,0)
      151       108 (0,0)
      151       125 (0,0)
      151       151 (0,0)
      151       221 (0,0)
      151       246 (0,0)
      151       270 (0,0)
      151       278 (0,0)
      152        21 (0,0)
      152        22 (0,0)
      152        92 (0,0)
      152       111 (0,0)
      152       152 (0,0)
      152       174 (0,0)
      152       222 (0,0)
      152       239 (0,0)
      152       282 (0,0)
      153        61 (0,0)
      153        62 (0,0)
      153        93 (0,0)
      153       112 (0,0)
      153       153 (0,0)
      153       217 (0,0)
      153       231 (0,0)
      153       233 (0,0)
      153       283 (0,0)
      154        13 (0,0)
      154        98 (0,0)
      154       104 (0,0)
      154       154 (0,0)
      154       214 (0,0)
      154       216 (0,0)
      154       220 (0,0)
      155         4 (0,0)
      155        53 (0,0)
      155        95 (0,0)
      155       118 (0,0)
      155       155 (0,0)
      155       229 (0,0)
      155       230 (0,0)
      155       244 (0,0)
      155       266 (0,0)
      156        14 (0,0)
      156        96 (0,0)
      156       106 (0,0)
      156       143 (0,0)
      156       156 (0,0)
      156       191 (0,0)
      156       225 (0,0)
      156       289 (0,0)
      157        82 (0,0)
      157        83 (0,0)
      157        95 (0,0)
      157       122 (0,0)
      157       128 (0,0)
      157       157 (0,0)
      157       229 (0,0)
      157       241 (0,0)
      157       273 (0,0)
      158        50 (0,0)
      158        51 (0,0)
      158        89 (0,0)
      158       110 (0,0)
      158       158 (0,0)
      158       168 (0,0)
      158       252 (0,0)
      158       263 (0,0)
      159        90 (0,0)
      159       111 (0,0)
      159       115 (0,0)
      159       159 (0,0)
      159       215 (0,0)
      159       236 (0,0)
      159       239 (0,0)
      159       249 (0,0)
      160        55 (0,0)
      160        97 (0,0)
      160       129 (0,0)
      160       135 (0,0)
      160       160 (0,0)
      160       253 (0,0)
      160       280 (0,0)
      161        24 (0,0)
      161        25 (0,0)
      161        99 (0,0)
      161       117 (0,0)
      161       161 (0,0)
      161       182 (0,0)
      161       235 (0,0)
      161       237 (0,0)
      162        28 (0,0)
      162        29 (0,0)
      162       116 (0,0)
      162       147 (0,0)
      162       162 (0,0)
      162       189 (0,0)
      162       257 (0,0)
      162       279 (0,0)
      163        11 (0,0)
      163        78 (0,0)
      163        79 (0,0)
      163       107 (0,0)
      163       163 (0,0)
      163       186 (0,0)
      163       238 (0,0)
      164        84 (0,0)
      164        85 (0,0)
      164        97 (0,0)
      164       128 (0,0)
      164       132 (0,0)
      164       164 (0,0)
      164       273 (0,0)
      164       284 (0,0)
      165        57 (0,0)
      165        58 (0,0)
      165        98 (0,0)
      165       134 (0,0)
      165       165 (0,0)
      165       268 (0,0)
      165       290 (0,0)
      166        48 (0,0)
      166        49 (0,0)
      166       101 (0,0)
      166       110 (0,0)
      166       166 (0,0)
      166       199 (0,0)
      166       252 (0,0)
      166       271 (0,0)
      167        43 (0,0)
      167        44 (0,0)
      167       103 (0,0)
      167       114 (0,0)
      167       167 (0,0)
      167       177 (0,0)
      167       200 (0,0)
      167       243 (0,0)
      168        51 (0,0)
      168        52 (0,0)
      168        89 (0,0)
      168       118 (0,0)
      168       158 (0,0)
      168       168 (0,0)
      168       210 (0,0)
      168       244 (0,0)
      169        39 (0,0)
      169        40 (0,0)
      169       102 (0,0)
      169       113 (0,0)
      169       169 (0,0)
      169       176 (0,0)
      169       201 (0,0)
      169       245 (0,0)
      170         3 (0,0)
      170        41 (0,0)
      170        42 (0,0)
      170       113 (0,0)
      170       114 (0,0)
      170       170 (0,0)
      170       192 (0,0)
      170       243 (0,0)
      170       245 (0,0)
      171        67 (0,0)
      171       104 (0,0)
      171       126 (0,0)
      171       171 (0,0)
      171       209 (0,0)
      171       220 (0,0)
      171       265 (0,0)
      171       285 (0,0)
      172        77 (0,0)
      172        78 (0,0)
      172       100 (0,0)
      172       139 (0,0)
      172       141 (0,0)
      172       172 (0,0)
      172       238 (0,0)
      172       261 (0,0)
      173        91 (0,0)
      173        96 (0,0)
      173       131 (0,0)
      173       148 (0,0)
      173       173 (0,0)
      173       254 (0,0)
      173       258 (0,0)
      174        22 (0,0)
      174        23 (0,0)
      174       117 (0,0)
      174       152 (0,0)
      174       174 (0,0)
      174       237 (0,0)
      174       282 (0,0)
      175        17 (0,0)
      175        80 (0,0)
      175       119 (0,0)
      175       150 (0,0)
      175       175 (0,0)
      175       193 (0,0)
      175       286 (0,0)
      176        87 (0,0)
      176       102 (0,0)
      176       113 (0,0)
      176       169 (0,0)
      176       176 (0,0)
      176       192 (0,0)
      176       247 (0,0)
      177        87 (0,0)
      177       103 (0,0)
      177       114 (0,0)
      177       167 (0,0)
      177       177 (0,0)
      177       192 (0,0)
      177       228 (0,0)
      177       267 (0,0)
      178        10 (0,0)
